
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde7948    Vardas7948     6.77                x.xx                
Pavarde5924    Vardas5924     6.77                x.xx                
Pavarde3198    Vardas3198     6.77                x.xx                
Pavarde984     Vardas984      6.77                x.xx                
Pavarde9395    Vardas9395     6.77                x.xx                
Pavarde6550    Vardas6550     6.77                x.xx                
Pavarde7373    Vardas7373     6.77                x.xx                
Pavarde5273    Vardas5273     6.77                x.xx                
Pavarde6586    Vardas6586     6.77                x.xx                
Pavarde8604    Vardas8604     6.77                x.xx                
Pavarde786     Vardas786      6.77                x.xx                
Pavarde1529    Vardas1529     6.77                x.xx                
Pavarde7264    Vardas7264     6.77                x.xx                
Pavarde1891    Vardas1891     6.77                x.xx                
Pavarde6493    Vardas6493     6.77                x.xx                
Pavarde4534    Vardas4534     6.77                x.xx                
Pavarde5463    Vardas5463     6.79                x.xx                
Pavarde3427    Vardas3427     6.79                x.xx                
Pavarde718     Vardas718      6.79                x.xx                
Pavarde7923    Vardas7923     6.79                x.xx                
Pavarde259     Vardas259      6.79                x.xx                
Pavarde5634    Vardas5634     6.79                x.xx                
Pavarde5529    Vardas5529     6.79                x.xx                
Pavarde6258    Vardas6258     6.79                x.xx                
Pavarde7028    Vardas7028     6.79                x.xx                
Pavarde5704    Vardas5704     6.79                x.xx                
Pavarde3101    Vardas3101     6.79                x.xx                
Pavarde7125    Vardas7125     6.79                x.xx                
Pavarde4233    Vardas4233     6.80                x.xx                
Pavarde4317    Vardas4317     6.80                x.xx                
Pavarde8187    Vardas8187     6.80                x.xx                
Pavarde7602    Vardas7602     6.80                x.xx                
Pavarde2432    Vardas2432     6.80                x.xx                
Pavarde9859    Vardas9859     6.80                x.xx                
Pavarde3045    Vardas3045     6.80                x.xx                
Pavarde9894    Vardas9894     6.80                x.xx                
Pavarde6044    Vardas6044     6.80                x.xx                
Pavarde6836    Vardas6836     6.80                x.xx                
Pavarde1302    Vardas1302     6.80                x.xx                
Pavarde4063    Vardas4063     6.80                x.xx                
Pavarde5026    Vardas5026     6.80                x.xx                
Pavarde8538    Vardas8538     6.80                x.xx                
Pavarde5063    Vardas5063     6.80                x.xx                
Pavarde5477    Vardas5477     6.80                x.xx                
Pavarde7818    Vardas7818     6.80                x.xx                
Pavarde5723    Vardas5723     6.80                x.xx                
Pavarde9686    Vardas9686     6.80                x.xx                
Pavarde7100    Vardas7100     6.80                x.xx                
Pavarde3305    Vardas3305     6.80                x.xx                
Pavarde4827    Vardas4827     6.80                x.xx                
Pavarde5761    Vardas5761     6.81                x.xx                
Pavarde2890    Vardas2890     6.81                x.xx                
Pavarde8271    Vardas8271     6.81                x.xx                
Pavarde9412    Vardas9412     6.81                x.xx                
Pavarde5377    Vardas5377     6.81                x.xx                
Pavarde7130    Vardas7130     6.81                x.xx                
Pavarde7591    Vardas7591     6.81                x.xx                
Pavarde2354    Vardas2354     6.81                x.xx                
Pavarde5931    Vardas5931     6.81                x.xx                
Pavarde8656    Vardas8656     6.81                x.xx                
Pavarde8210    Vardas8210     6.81                x.xx                
Pavarde3838    Vardas3838     6.81                x.xx                
Pavarde1797    Vardas1797     6.81                x.xx                
Pavarde2042    Vardas2042     6.81                x.xx                
Pavarde8476    Vardas8476     6.81                x.xx                
Pavarde5919    Vardas5919     6.81                x.xx                
Pavarde505     Vardas505      6.81                x.xx                
Pavarde8359    Vardas8359     6.81                x.xx                
Pavarde2273    Vardas2273     6.83                x.xx                
Pavarde965     Vardas965      6.83                x.xx                
Pavarde228     Vardas228      6.83                x.xx                
Pavarde4046    Vardas4046     6.83                x.xx                
Pavarde9039    Vardas9039     6.83                x.xx                
Pavarde2230    Vardas2230     6.83                x.xx                
Pavarde2421    Vardas2421     6.83                x.xx                
Pavarde5400    Vardas5400     6.83                x.xx                
Pavarde9376    Vardas9376     6.83                x.xx                
Pavarde807     Vardas807      6.83                x.xx                
Pavarde9012    Vardas9012     6.83                x.xx                
Pavarde23      Vardas23       6.83                x.xx                
Pavarde3992    Vardas3992     6.83                x.xx                
Pavarde7231    Vardas7231     6.83                x.xx                
Pavarde2837    Vardas2837     6.83                x.xx                
Pavarde2899    Vardas2899     6.83                x.xx                
Pavarde8312    Vardas8312     6.83                x.xx                
Pavarde4975    Vardas4975     6.83                x.xx                
Pavarde8804    Vardas8804     6.83                x.xx                
Pavarde3493    Vardas3493     6.83                x.xx                
Pavarde5062    Vardas5062     6.83                x.xx                
Pavarde3414    Vardas3414     6.83                x.xx                
Pavarde4308    Vardas4308     6.83                x.xx                
Pavarde5661    Vardas5661     6.83                x.xx                
Pavarde7241    Vardas7241     6.83                x.xx                
Pavarde4077    Vardas4077     6.83                x.xx                
Pavarde8564    Vardas8564     6.83                x.xx                
Pavarde7454    Vardas7454     6.83                x.xx                
Pavarde8111    Vardas8111     6.83                x.xx                
Pavarde2748    Vardas2748     6.83                x.xx                
Pavarde8437    Vardas8437     6.83                x.xx                
Pavarde717     Vardas717      6.83                x.xx                
Pavarde3567    Vardas3567     6.83                x.xx                
Pavarde3878    Vardas3878     6.83                x.xx                
Pavarde5133    Vardas5133     6.83                x.xx                
Pavarde1948    Vardas1948     6.83                x.xx                
Pavarde6891    Vardas6891     6.83                x.xx                
Pavarde1852    Vardas1852     6.83                x.xx                
Pavarde1601    Vardas1601     6.84                x.xx                
Pavarde8968    Vardas8968     6.84                x.xx                
Pavarde9732    Vardas9732     6.84                x.xx                
Pavarde9227    Vardas9227     6.84                x.xx                
Pavarde64      Vardas64       6.84                x.xx                
Pavarde9922    Vardas9922     6.84                x.xx                
Pavarde3664    Vardas3664     6.84                x.xx                
Pavarde9652    Vardas9652     6.84                x.xx                
Pavarde8482    Vardas8482     6.84                x.xx                
Pavarde6989    Vardas6989     6.84                x.xx                
Pavarde4341    Vardas4341     6.84                x.xx                
Pavarde4406    Vardas4406     6.84                x.xx                
Pavarde5868    Vardas5868     6.84                x.xx                
Pavarde6127    Vardas6127     6.84                x.xx                
Pavarde8087    Vardas8087     6.84                x.xx                
Pavarde3803    Vardas3803     6.84                x.xx                
Pavarde8063    Vardas8063     6.85                x.xx                
Pavarde5913    Vardas5913     6.85                x.xx                
Pavarde5036    Vardas5036     6.85                x.xx                
Pavarde7800    Vardas7800     6.85                x.xx                
Pavarde45      Vardas45       6.85                x.xx                
Pavarde4234    Vardas4234     6.85                x.xx                
Pavarde3452    Vardas3452     6.85                x.xx                
Pavarde3092    Vardas3092     6.85                x.xx                
Pavarde8929    Vardas8929     6.85                x.xx                
Pavarde4711    Vardas4711     6.85                x.xx                
Pavarde2125    Vardas2125     6.85                x.xx                
Pavarde4546    Vardas4546     6.85                x.xx                
Pavarde5693    Vardas5693     6.85                x.xx                
Pavarde2775    Vardas2775     6.85                x.xx                
Pavarde3623    Vardas3623     6.85                x.xx                
Pavarde3516    Vardas3516     6.85                x.xx                
Pavarde5795    Vardas5795     6.85                x.xx                
Pavarde9043    Vardas9043     6.85                x.xx                
Pavarde4699    Vardas4699     6.85                x.xx                
Pavarde9716    Vardas9716     6.85                x.xx                
Pavarde7783    Vardas7783     6.85                x.xx                
Pavarde9391    Vardas9391     6.85                x.xx                
Pavarde7716    Vardas7716     6.85                x.xx                
Pavarde4967    Vardas4967     6.85                x.xx                
Pavarde7661    Vardas7661     6.87                x.xx                
Pavarde9134    Vardas9134     6.87                x.xx                
Pavarde5974    Vardas5974     6.87                x.xx                
Pavarde4763    Vardas4763     6.87                x.xx                
Pavarde6978    Vardas6978     6.87                x.xx                
Pavarde7808    Vardas7808     6.87                x.xx                
Pavarde413     Vardas413      6.87                x.xx                
Pavarde9032    Vardas9032     6.87                x.xx                
Pavarde4996    Vardas4996     6.87                x.xx                
Pavarde2830    Vardas2830     6.87                x.xx                
Pavarde7939    Vardas7939     6.87                x.xx                
Pavarde6104    Vardas6104     6.87                x.xx                
Pavarde4430    Vardas4430     6.87                x.xx                
Pavarde3088    Vardas3088     6.87                x.xx                
Pavarde8302    Vardas8302     6.87                x.xx                
Pavarde5930    Vardas5930     6.87                x.xx                
Pavarde2128    Vardas2128     6.87                x.xx                
Pavarde115     Vardas115      6.87                x.xx                
Pavarde7063    Vardas7063     6.87                x.xx                
Pavarde8733    Vardas8733     6.87                x.xx                
Pavarde3354    Vardas3354     6.87                x.xx                
Pavarde7324    Vardas7324     6.88                x.xx                
Pavarde6682    Vardas6682     6.88                x.xx                
Pavarde455     Vardas455      6.88                x.xx                
Pavarde4402    Vardas4402     6.88                x.xx                
Pavarde6956    Vardas6956     6.88                x.xx                
Pavarde5871    Vardas5871     6.88                x.xx                
Pavarde646     Vardas646      6.88                x.xx                
Pavarde2514    Vardas2514     6.88                x.xx                
Pavarde1460    Vardas1460     6.88                x.xx                
Pavarde8898    Vardas8898     6.88                x.xx                
Pavarde3398    Vardas3398     6.88                x.xx                
Pavarde3537    Vardas3537     6.88                x.xx                
Pavarde8343    Vardas8343     6.88                x.xx                
Pavarde2645    Vardas2645     6.88                x.xx                
Pavarde3235    Vardas3235     6.88                x.xx                
Pavarde9064    Vardas9064     6.88                x.xx                
Pavarde4969    Vardas4969     6.88                x.xx                
Pavarde3497    Vardas3497     6.88                x.xx                
Pavarde6998    Vardas6998     6.88                x.xx                
Pavarde6560    Vardas6560     6.88                x.xx                
Pavarde9206    Vardas9206     6.88                x.xx                
Pavarde9892    Vardas9892     6.88                x.xx                
Pavarde6220    Vardas6220     6.88                x.xx                
Pavarde4683    Vardas4683     6.88                x.xx                
Pavarde8005    Vardas8005     6.88                x.xx                
Pavarde2858    Vardas2858     6.88                x.xx                
Pavarde5891    Vardas5891     6.88                x.xx                
Pavarde5629    Vardas5629     6.88                x.xx                
Pavarde7313    Vardas7313     6.88                x.xx                
Pavarde6745    Vardas6745     6.89                x.xx                
Pavarde9       Vardas9        6.89                x.xx                
Pavarde1058    Vardas1058     6.89                x.xx                
Pavarde6418    Vardas6418     6.89                x.xx                
Pavarde2883    Vardas2883     6.89                x.xx                
Pavarde7284    Vardas7284     6.89                x.xx                
Pavarde5944    Vardas5944     6.89                x.xx                
Pavarde3013    Vardas3013     6.89                x.xx                
Pavarde3932    Vardas3932     6.89                x.xx                
Pavarde721     Vardas721      6.89                x.xx                
Pavarde3392    Vardas3392     6.89                x.xx                
Pavarde2083    Vardas2083     6.89                x.xx                
Pavarde3212    Vardas3212     6.89                x.xx                
Pavarde4033    Vardas4033     6.89                x.xx                
Pavarde3293    Vardas3293     6.89                x.xx                
Pavarde3827    Vardas3827     6.91                x.xx                
Pavarde8162    Vardas8162     6.91                x.xx                
Pavarde7079    Vardas7079     6.91                x.xx                
Pavarde4504    Vardas4504     6.91                x.xx                
Pavarde7942    Vardas7942     6.91                x.xx                
Pavarde7024    Vardas7024     6.91                x.xx                
Pavarde6271    Vardas6271     6.91                x.xx                
Pavarde6118    Vardas6118     6.91                x.xx                
Pavarde7866    Vardas7866     6.91                x.xx                
Pavarde1026    Vardas1026     6.91                x.xx                
Pavarde1888    Vardas1888     6.91                x.xx                
Pavarde1880    Vardas1880     6.91                x.xx                
Pavarde5611    Vardas5611     6.91                x.xx                
Pavarde4767    Vardas4767     6.91                x.xx                
Pavarde3003    Vardas3003     6.91                x.xx                
Pavarde3338    Vardas3338     6.91                x.xx                
Pavarde8615    Vardas8615     6.91                x.xx                
Pavarde6797    Vardas6797     6.91                x.xx                
Pavarde6518    Vardas6518     6.91                x.xx                
Pavarde8142    Vardas8142     6.91                x.xx                
Pavarde3182    Vardas3182     6.91                x.xx                
Pavarde7756    Vardas7756     6.91                x.xx                
Pavarde7535    Vardas7535     6.91                x.xx                
Pavarde3603    Vardas3603     6.91                x.xx                
Pavarde894     Vardas894      6.91                x.xx                
Pavarde6221    Vardas6221     6.91                x.xx                
Pavarde744     Vardas744      6.91                x.xx                
Pavarde9987    Vardas9987     6.91                x.xx                
Pavarde7325    Vardas7325     6.91                x.xx                
Pavarde6743    Vardas6743     6.91                x.xx                
Pavarde4351    Vardas4351     6.92                x.xx                
Pavarde4826    Vardas4826     6.92                x.xx                
Pavarde9457    Vardas9457     6.92                x.xx                
Pavarde3016    Vardas3016     6.92                x.xx                
Pavarde8689    Vardas8689     6.92                x.xx                
Pavarde5144    Vardas5144     6.92                x.xx                
Pavarde915     Vardas915      6.92                x.xx                
Pavarde6311    Vardas6311     6.92                x.xx                
Pavarde6343    Vardas6343     6.92                x.xx                
Pavarde4365    Vardas4365     6.92                x.xx                
Pavarde6786    Vardas6786     6.93                x.xx                
Pavarde639     Vardas639      6.93                x.xx                
Pavarde534     Vardas534      6.93                x.xx                
Pavarde2648    Vardas2648     6.93                x.xx                
Pavarde4369    Vardas4369     6.93                x.xx                
Pavarde3280    Vardas3280     6.93                x.xx                
Pavarde8011    Vardas8011     6.93                x.xx                
Pavarde1914    Vardas1914     6.93                x.xx                
Pavarde6683    Vardas6683     6.93                x.xx                
Pavarde3798    Vardas3798     6.93                x.xx                
Pavarde91      Vardas91       6.93                x.xx                
Pavarde5388    Vardas5388     6.93                x.xx                
Pavarde5585    Vardas5585     6.93                x.xx                
Pavarde5025    Vardas5025     6.93                x.xx                
Pavarde2728    Vardas2728     6.93                x.xx                
Pavarde5334    Vardas5334     6.93                x.xx                
Pavarde1955    Vardas1955     6.93                x.xx                
Pavarde6532    Vardas6532     6.93                x.xx                
Pavarde8909    Vardas8909     6.93                x.xx                
Pavarde5791    Vardas5791     6.93                x.xx                
Pavarde9199    Vardas9199     6.93                x.xx                
Pavarde1563    Vardas1563     6.93                x.xx                
Pavarde1338    Vardas1338     6.93                x.xx                
Pavarde2003    Vardas2003     6.93                x.xx                
Pavarde2980    Vardas2980     6.93                x.xx                
Pavarde4572    Vardas4572     6.93                x.xx                
Pavarde200     Vardas200      6.93                x.xx                
Pavarde7011    Vardas7011     6.93                x.xx                
Pavarde5812    Vardas5812     6.93                x.xx                
Pavarde2797    Vardas2797     6.93                x.xx                
Pavarde3759    Vardas3759     6.93                x.xx                
Pavarde820     Vardas820      6.93                x.xx                
Pavarde809     Vardas809      6.93                x.xx                
Pavarde237     Vardas237      6.93                x.xx                
Pavarde3545    Vardas3545     6.93                x.xx                
Pavarde4263    Vardas4263     6.93                x.xx                
Pavarde3046    Vardas3046     6.93                x.xx                
Pavarde729     Vardas729      6.93                x.xx                
Pavarde7935    Vardas7935     6.93                x.xx                
Pavarde2000    Vardas2000     6.93                x.xx                
Pavarde2177    Vardas2177     6.95                x.xx                
Pavarde4866    Vardas4866     6.95                x.xx                
Pavarde6976    Vardas6976     6.95                x.xx                
Pavarde4684    Vardas4684     6.96                x.xx                
Pavarde5171    Vardas5171     6.96                x.xx                
Pavarde4906    Vardas4906     6.96                x.xx                
Pavarde5445    Vardas5445     6.96                x.xx                
Pavarde2840    Vardas2840     6.96                x.xx                
Pavarde5774    Vardas5774     6.96                x.xx                
Pavarde1894    Vardas1894     6.96                x.xx                
Pavarde8753    Vardas8753     6.96                x.xx                
Pavarde2695    Vardas2695     6.96                x.xx                
Pavarde8211    Vardas8211     6.96                x.xx                
Pavarde572     Vardas572      6.96                x.xx                
Pavarde6726    Vardas6726     6.96                x.xx                
Pavarde7116    Vardas7116     6.96                x.xx                
Pavarde9216    Vardas9216     6.96                x.xx                
Pavarde7132    Vardas7132     6.96                x.xx                
Pavarde7185    Vardas7185     6.96                x.xx                
Pavarde1125    Vardas1125     6.96                x.xx                
Pavarde7208    Vardas7208     6.96                x.xx                
Pavarde420     Vardas420      6.96                x.xx                
Pavarde4082    Vardas4082     6.96                x.xx                
Pavarde9130    Vardas9130     6.96                x.xx                
Pavarde6784    Vardas6784     6.96                x.xx                
Pavarde4585    Vardas4585     6.96                x.xx                
Pavarde8086    Vardas8086     6.96                x.xx                
Pavarde1284    Vardas1284     6.96                x.xx                
Pavarde4388    Vardas4388     6.96                x.xx                
Pavarde3755    Vardas3755     6.96                x.xx                
Pavarde8603    Vardas8603     6.96                x.xx                
Pavarde3448    Vardas3448     6.96                x.xx                
Pavarde5885    Vardas5885     6.96                x.xx                
Pavarde2397    Vardas2397     6.96                x.xx                
Pavarde258     Vardas258      6.96                x.xx                
Pavarde8329    Vardas8329     6.96                x.xx                
Pavarde2563    Vardas2563     6.96                x.xx                
Pavarde2812    Vardas2812     6.96                x.xx                
Pavarde1531    Vardas1531     6.96                x.xx                
Pavarde2950    Vardas2950     6.96                x.xx                
Pavarde7770    Vardas7770     6.96                x.xx                
Pavarde5050    Vardas5050     6.96                x.xx                
Pavarde5308    Vardas5308     6.96                x.xx                
Pavarde8808    Vardas8808     6.96                x.xx                
Pavarde306     Vardas306      6.96                x.xx                
Pavarde4735    Vardas4735     6.97                x.xx                
Pavarde636     Vardas636      6.97                x.xx                
Pavarde173     Vardas173      6.97                x.xx                
Pavarde2926    Vardas2926     6.97                x.xx                
Pavarde4429    Vardas4429     6.97                x.xx                
Pavarde8963    Vardas8963     6.97                x.xx                
Pavarde9038    Vardas9038     6.97                x.xx                
Pavarde3669    Vardas3669     6.97                x.xx                
Pavarde4420    Vardas4420     6.99                x.xx                
Pavarde8647    Vardas8647     6.99                x.xx                
Pavarde3968    Vardas3968     6.99                x.xx                
Pavarde7189    Vardas7189     6.99                x.xx                
Pavarde6709    Vardas6709     6.99                x.xx                
Pavarde8945    Vardas8945     6.99                x.xx                
Pavarde1834    Vardas1834     6.99                x.xx                
Pavarde5243    Vardas5243     6.99                x.xx                
Pavarde1757    Vardas1757     6.99                x.xx                
Pavarde7469    Vardas7469     6.99                x.xx                
Pavarde7703    Vardas7703     6.99                x.xx                
Pavarde3126    Vardas3126     6.99                x.xx                
Pavarde6731    Vardas6731     6.99                x.xx                
Pavarde4567    Vardas4567     6.99                x.xx                
Pavarde9229    Vardas9229     6.99                x.xx                
Pavarde7279    Vardas7279     6.99                x.xx                
Pavarde851     Vardas851      6.99                x.xx                
Pavarde6916    Vardas6916     6.99                x.xx                
Pavarde7626    Vardas7626     6.99                x.xx                
Pavarde1922    Vardas1922     6.99                x.xx                
Pavarde7350    Vardas7350     6.99                x.xx                
Pavarde9121    Vardas9121     6.99                x.xx                
Pavarde8007    Vardas8007     6.99                x.xx                
Pavarde9600    Vardas9600     6.99                x.xx                
Pavarde2289    Vardas2289     6.99                x.xx                
Pavarde5182    Vardas5182     6.99                x.xx                
Pavarde8157    Vardas8157     6.99                x.xx                
Pavarde3747    Vardas3747     6.99                x.xx                
Pavarde9071    Vardas9071     6.99                x.xx                
Pavarde1106    Vardas1106     6.99                x.xx                
Pavarde6170    Vardas6170     6.99                x.xx                
Pavarde9291    Vardas9291     6.99                x.xx                
Pavarde3957    Vardas3957     6.99                x.xx                
Pavarde4067    Vardas4067     6.99                x.xx                
Pavarde4154    Vardas4154     6.99                x.xx                
Pavarde9361    Vardas9361     6.99                x.xx                
Pavarde6178    Vardas6178     6.99                x.xx                
Pavarde9713    Vardas9713     6.99                x.xx                
Pavarde867     Vardas867      6.99                x.xx                
Pavarde7238    Vardas7238     7.00                x.xx                
Pavarde2669    Vardas2669     7.00                x.xx                
Pavarde236     Vardas236      7.00                x.xx                
Pavarde6174    Vardas6174     7.00                x.xx                
Pavarde110     Vardas110      7.00                x.xx                
Pavarde7337    Vardas7337     7.00                x.xx                
Pavarde3985    Vardas3985     7.00                x.xx                
Pavarde4930    Vardas4930     7.00                x.xx                
Pavarde9916    Vardas9916     7.00                x.xx                
Pavarde3631    Vardas3631     7.00                x.xx                
Pavarde9589    Vardas9589     7.00                x.xx                
Pavarde1746    Vardas1746     7.01                x.xx                
Pavarde8508    Vardas8508     7.01                x.xx                
Pavarde2089    Vardas2089     7.01                x.xx                
Pavarde3114    Vardas3114     7.01                x.xx                
Pavarde1497    Vardas1497     7.01                x.xx                
Pavarde8711    Vardas8711     7.01                x.xx                
Pavarde5967    Vardas5967     7.01                x.xx                
Pavarde1471    Vardas1471     7.01                x.xx                
Pavarde1466    Vardas1466     7.01                x.xx                
Pavarde6482    Vardas6482     7.01                x.xx                
Pavarde421     Vardas421      7.01                x.xx                
Pavarde4526    Vardas4526     7.01                x.xx                
Pavarde1446    Vardas1446     7.01                x.xx                
Pavarde7135    Vardas7135     7.01                x.xx                
Pavarde9219    Vardas9219     7.01                x.xx                
Pavarde2143    Vardas2143     7.01                x.xx                
Pavarde3816    Vardas3816     7.01                x.xx                
Pavarde8334    Vardas8334     7.01                x.xx                
Pavarde8147    Vardas8147     7.01                x.xx                
Pavarde4083    Vardas4083     7.01                x.xx                
Pavarde6185    Vardas6185     7.01                x.xx                
Pavarde2451    Vardas2451     7.01                x.xx                
Pavarde2870    Vardas2870     7.01                x.xx                
Pavarde7665    Vardas7665     7.01                x.xx                
Pavarde5602    Vardas5602     7.01                x.xx                
Pavarde7497    Vardas7497     7.01                x.xx                
Pavarde3602    Vardas3602     7.01                x.xx                
Pavarde4281    Vardas4281     7.01                x.xx                
Pavarde3444    Vardas3444     7.01                x.xx                
Pavarde5136    Vardas5136     7.01                x.xx                
Pavarde9263    Vardas9263     7.01                x.xx                
Pavarde4970    Vardas4970     7.01                x.xx                
Pavarde247     Vardas247      7.01                x.xx                
Pavarde5647    Vardas5647     7.01                x.xx                
Pavarde3040    Vardas3040     7.01                x.xx                
Pavarde1273    Vardas1273     7.01                x.xx                
Pavarde3417    Vardas3417     7.01                x.xx                
Pavarde3123    Vardas3123     7.01                x.xx                
Pavarde8403    Vardas8403     7.01                x.xx                
Pavarde3613    Vardas3613     7.01                x.xx                
Pavarde6821    Vardas6821     7.03                x.xx                
Pavarde4239    Vardas4239     7.03                x.xx                
Pavarde7503    Vardas7503     7.03                x.xx                
Pavarde1727    Vardas1727     7.03                x.xx                
Pavarde5997    Vardas5997     7.03                x.xx                
Pavarde2263    Vardas2263     7.03                x.xx                
Pavarde6988    Vardas6988     7.04                x.xx                
Pavarde4405    Vardas4405     7.04                x.xx                
Pavarde136     Vardas136      7.04                x.xx                
Pavarde622     Vardas622      7.04                x.xx                
Pavarde9300    Vardas9300     7.04                x.xx                
Pavarde2221    Vardas2221     7.04                x.xx                
Pavarde1016    Vardas1016     7.04                x.xx                
Pavarde5822    Vardas5822     7.04                x.xx                
Pavarde5435    Vardas5435     7.04                x.xx                
Pavarde1622    Vardas1622     7.04                x.xx                
Pavarde8976    Vardas8976     7.04                x.xx                
Pavarde5318    Vardas5318     7.04                x.xx                
Pavarde7864    Vardas7864     7.04                x.xx                
Pavarde6651    Vardas6651     7.04                x.xx                
Pavarde6351    Vardas6351     7.04                x.xx                
Pavarde9867    Vardas9867     7.04                x.xx                
Pavarde5412    Vardas5412     7.04                x.xx                
Pavarde6822    Vardas6822     7.04                x.xx                
Pavarde833     Vardas833      7.04                x.xx                
Pavarde1324    Vardas1324     7.04                x.xx                
Pavarde8972    Vardas8972     7.04                x.xx                
Pavarde9908    Vardas9908     7.04                x.xx                
Pavarde9955    Vardas9955     7.04                x.xx                
Pavarde3077    Vardas3077     7.04                x.xx                
Pavarde4731    Vardas4731     7.04                x.xx                
Pavarde2816    Vardas2816     7.04                x.xx                
Pavarde7606    Vardas7606     7.04                x.xx                
Pavarde5393    Vardas5393     7.04                x.xx                
Pavarde1610    Vardas1610     7.04                x.xx                
Pavarde260     Vardas260      7.04                x.xx                
Pavarde1751    Vardas1751     7.04                x.xx                
Pavarde5850    Vardas5850     7.04                x.xx                
Pavarde5694    Vardas5694     7.04                x.xx                
Pavarde5546    Vardas5546     7.04                x.xx                
Pavarde2618    Vardas2618     7.04                x.xx                
Pavarde5879    Vardas5879     7.04                x.xx                
Pavarde329     Vardas329      7.04                x.xx                
Pavarde8819    Vardas8819     7.04                x.xx                
Pavarde3546    Vardas3546     7.04                x.xx                
Pavarde1942    Vardas1942     7.04                x.xx                
Pavarde2605    Vardas2605     7.04                x.xx                
Pavarde1144    Vardas1144     7.04                x.xx                
Pavarde7362    Vardas7362     7.04                x.xx                
Pavarde5505    Vardas5505     7.04                x.xx                
Pavarde4809    Vardas4809     7.04                x.xx                
Pavarde9326    Vardas9326     7.05                x.xx                
Pavarde157     Vardas157      7.05                x.xx                
Pavarde5732    Vardas5732     7.05                x.xx                
Pavarde9799    Vardas9799     7.05                x.xx                
Pavarde703     Vardas703      7.05                x.xx                
Pavarde4132    Vardas4132     7.05                x.xx                
Pavarde3449    Vardas3449     7.05                x.xx                
Pavarde51      Vardas51       7.07                x.xx                
Pavarde2408    Vardas2408     7.07                x.xx                
Pavarde7319    Vardas7319     7.07                x.xx                
Pavarde2793    Vardas2793     7.07                x.xx                
Pavarde5409    Vardas5409     7.07                x.xx                
Pavarde5655    Vardas5655     7.07                x.xx                
Pavarde6115    Vardas6115     7.07                x.xx                
Pavarde3415    Vardas3415     7.07                x.xx                
Pavarde3833    Vardas3833     7.07                x.xx                
Pavarde8150    Vardas8150     7.07                x.xx                
Pavarde8433    Vardas8433     7.07                x.xx                
Pavarde1964    Vardas1964     7.07                x.xx                
Pavarde9944    Vardas9944     7.07                x.xx                
Pavarde1371    Vardas1371     7.07                x.xx                
Pavarde3071    Vardas3071     7.07                x.xx                
Pavarde2977    Vardas2977     7.07                x.xx                
Pavarde5902    Vardas5902     7.07                x.xx                
Pavarde7486    Vardas7486     7.07                x.xx                
Pavarde3387    Vardas3387     7.07                x.xx                
Pavarde6013    Vardas6013     7.07                x.xx                
Pavarde2735    Vardas2735     7.07                x.xx                
Pavarde9983    Vardas9983     7.07                x.xx                
Pavarde7138    Vardas7138     7.07                x.xx                
Pavarde3334    Vardas3334     7.07                x.xx                
Pavarde3005    Vardas3005     7.07                x.xx                
Pavarde7873    Vardas7873     7.07                x.xx                
Pavarde7388    Vardas7388     7.07                x.xx                
Pavarde2343    Vardas2343     7.07                x.xx                
Pavarde5820    Vardas5820     7.07                x.xx                
Pavarde1141    Vardas1141     7.07                x.xx                
Pavarde5108    Vardas5108     7.07                x.xx                
Pavarde8767    Vardas8767     7.07                x.xx                
Pavarde2078    Vardas2078     7.07                x.xx                
Pavarde1500    Vardas1500     7.07                x.xx                
Pavarde5075    Vardas5075     7.07                x.xx                
Pavarde9084    Vardas9084     7.07                x.xx                
Pavarde2088    Vardas2088     7.07                x.xx                
Pavarde1225    Vardas1225     7.07                x.xx                
Pavarde1941    Vardas1941     7.07                x.xx                
Pavarde4761    Vardas4761     7.07                x.xx                
Pavarde8918    Vardas8918     7.08                x.xx                
Pavarde1937    Vardas1937     7.08                x.xx                
Pavarde7758    Vardas7758     7.08                x.xx                
Pavarde2664    Vardas2664     7.08                x.xx                
Pavarde6949    Vardas6949     7.08                x.xx                
Pavarde7764    Vardas7764     7.08                x.xx                
Pavarde7487    Vardas7487     7.08                x.xx                
Pavarde6171    Vardas6171     7.08                x.xx                
Pavarde1815    Vardas1815     7.08                x.xx                
Pavarde5985    Vardas5985     7.09                x.xx                
Pavarde3081    Vardas3081     7.09                x.xx                
Pavarde3324    Vardas3324     7.09                x.xx                
Pavarde8484    Vardas8484     7.09                x.xx                
Pavarde1416    Vardas1416     7.09                x.xx                
Pavarde9700    Vardas9700     7.09                x.xx                
Pavarde7580    Vardas7580     7.09                x.xx                
Pavarde6059    Vardas6059     7.09                x.xx                
Pavarde3503    Vardas3503     7.09                x.xx                
Pavarde6298    Vardas6298     7.09                x.xx                
Pavarde6340    Vardas6340     7.09                x.xx                
Pavarde5228    Vardas5228     7.09                x.xx                
Pavarde6367    Vardas6367     7.09                x.xx                
Pavarde315     Vardas315      7.09                x.xx                
Pavarde4965    Vardas4965     7.09                x.xx                
Pavarde2303    Vardas2303     7.09                x.xx                
Pavarde8497    Vardas8497     7.09                x.xx                
Pavarde7896    Vardas7896     7.09                x.xx                
Pavarde3474    Vardas3474     7.09                x.xx                
Pavarde7403    Vardas7403     7.09                x.xx                
Pavarde5953    Vardas5953     7.09                x.xx                
