
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde79      Vardas79       5.04                x.xx                
Pavarde162     Vardas162      5.04                x.xx                
Pavarde4218    Vardas4218     5.04                x.xx                
Pavarde1881    Vardas1881     5.04                x.xx                
Pavarde2619    Vardas2619     5.04                x.xx                
Pavarde439     Vardas439      5.05                x.xx                
Pavarde346     Vardas346      5.05                x.xx                
Pavarde1612    Vardas1612     5.05                x.xx                
Pavarde9659    Vardas9659     5.05                x.xx                
Pavarde8887    Vardas8887     5.05                x.xx                
Pavarde5270    Vardas5270     5.05                x.xx                
Pavarde2179    Vardas2179     5.05                x.xx                
Pavarde2182    Vardas2182     5.05                x.xx                
Pavarde4753    Vardas4753     5.05                x.xx                
Pavarde9779    Vardas9779     5.05                x.xx                
Pavarde7719    Vardas7719     5.05                x.xx                
Pavarde174     Vardas174      5.05                x.xx                
Pavarde7774    Vardas7774     5.05                x.xx                
Pavarde3943    Vardas3943     5.05                x.xx                
Pavarde5054    Vardas5054     5.05                x.xx                
Pavarde581     Vardas581      5.05                x.xx                
Pavarde8106    Vardas8106     5.05                x.xx                
Pavarde9426    Vardas9426     5.05                x.xx                
Pavarde50      Vardas50       5.05                x.xx                
Pavarde6384    Vardas6384     5.05                x.xx                
Pavarde4286    Vardas4286     5.05                x.xx                
Pavarde827     Vardas827      5.05                x.xx                
Pavarde2064    Vardas2064     5.05                x.xx                
Pavarde9428    Vardas9428     5.05                x.xx                
Pavarde9161    Vardas9161     5.05                x.xx                
Pavarde9742    Vardas9742     5.05                x.xx                
Pavarde8553    Vardas8553     5.05                x.xx                
Pavarde1969    Vardas1969     5.05                x.xx                
Pavarde8848    Vardas8848     5.05                x.xx                
Pavarde5190    Vardas5190     5.05                x.xx                
Pavarde7829    Vardas7829     5.05                x.xx                
Pavarde2946    Vardas2946     5.05                x.xx                
Pavarde1408    Vardas1408     5.05                x.xx                
Pavarde3239    Vardas3239     5.05                x.xx                
Pavarde4558    Vardas4558     5.05                x.xx                
Pavarde4931    Vardas4931     5.05                x.xx                
Pavarde2134    Vardas2134     5.07                x.xx                
Pavarde9306    Vardas9306     5.07                x.xx                
Pavarde8428    Vardas8428     5.07                x.xx                
Pavarde8756    Vardas8756     5.07                x.xx                
Pavarde5615    Vardas5615     5.07                x.xx                
Pavarde6971    Vardas6971     5.07                x.xx                
Pavarde5541    Vardas5541     5.07                x.xx                
Pavarde597     Vardas597      5.07                x.xx                
Pavarde8910    Vardas8910     5.07                x.xx                
Pavarde9975    Vardas9975     5.07                x.xx                
Pavarde2220    Vardas2220     5.07                x.xx                
Pavarde3316    Vardas3316     5.07                x.xx                
Pavarde397     Vardas397      5.07                x.xx                
Pavarde9329    Vardas9329     5.07                x.xx                
Pavarde7455    Vardas7455     5.07                x.xx                
Pavarde2518    Vardas2518     5.07                x.xx                
Pavarde682     Vardas682      5.07                x.xx                
Pavarde6197    Vardas6197     5.08                x.xx                
Pavarde7694    Vardas7694     5.08                x.xx                
Pavarde961     Vardas961      5.08                x.xx                
Pavarde2600    Vardas2600     5.08                x.xx                
Pavarde7394    Vardas7394     5.08                x.xx                
Pavarde974     Vardas974      5.08                x.xx                
Pavarde9236    Vardas9236     5.08                x.xx                
Pavarde3459    Vardas3459     5.08                x.xx                
Pavarde486     Vardas486      5.08                x.xx                
Pavarde9249    Vardas9249     5.08                x.xx                
Pavarde779     Vardas779      5.08                x.xx                
Pavarde2607    Vardas2607     5.08                x.xx                
Pavarde4905    Vardas4905     5.08                x.xx                
Pavarde2677    Vardas2677     5.08                x.xx                
Pavarde6584    Vardas6584     5.08                x.xx                
Pavarde8790    Vardas8790     5.08                x.xx                
Pavarde8789    Vardas8789     5.08                x.xx                
Pavarde2259    Vardas2259     5.08                x.xx                
Pavarde8607    Vardas8607     5.08                x.xx                
Pavarde1342    Vardas1342     5.08                x.xx                
Pavarde3869    Vardas3869     5.08                x.xx                
Pavarde8780    Vardas8780     5.08                x.xx                
Pavarde4734    Vardas4734     5.08                x.xx                
Pavarde640     Vardas640      5.08                x.xx                
Pavarde219     Vardas219      5.08                x.xx                
Pavarde610     Vardas610      5.08                x.xx                
Pavarde3650    Vardas3650     5.08                x.xx                
Pavarde210     Vardas210      5.08                x.xx                
Pavarde4856    Vardas4856     5.08                x.xx                
Pavarde5095    Vardas5095     5.08                x.xx                
Pavarde3639    Vardas3639     5.08                x.xx                
Pavarde2828    Vardas2828     5.08                x.xx                
Pavarde7611    Vardas7611     5.08                x.xx                
Pavarde5042    Vardas5042     5.08                x.xx                
Pavarde8178    Vardas8178     5.08                x.xx                
Pavarde8216    Vardas8216     5.08                x.xx                
Pavarde4650    Vardas4650     5.08                x.xx                
Pavarde6505    Vardas6505     5.08                x.xx                
Pavarde1173    Vardas1173     5.09                x.xx                
Pavarde9498    Vardas9498     5.09                x.xx                
Pavarde7956    Vardas7956     5.09                x.xx                
Pavarde9397    Vardas9397     5.09                x.xx                
Pavarde32      Vardas32       5.09                x.xx                
Pavarde8500    Vardas8500     5.09                x.xx                
Pavarde8414    Vardas8414     5.11                x.xx                
Pavarde5349    Vardas5349     5.11                x.xx                
Pavarde6168    Vardas6168     5.11                x.xx                
Pavarde5153    Vardas5153     5.11                x.xx                
Pavarde5195    Vardas5195     5.11                x.xx                
Pavarde8655    Vardas8655     5.11                x.xx                
Pavarde8738    Vardas8738     5.11                x.xx                
Pavarde2760    Vardas2760     5.11                x.xx                
Pavarde3268    Vardas3268     5.11                x.xx                
Pavarde5658    Vardas5658     5.11                x.xx                
Pavarde3301    Vardas3301     5.11                x.xx                
Pavarde5686    Vardas5686     5.11                x.xx                
Pavarde7581    Vardas7581     5.11                x.xx                
Pavarde7573    Vardas7573     5.11                x.xx                
Pavarde4090    Vardas4090     5.11                x.xx                
Pavarde943     Vardas943      5.11                x.xx                
Pavarde3434    Vardas3434     5.11                x.xx                
Pavarde1187    Vardas1187     5.11                x.xx                
Pavarde2512    Vardas2512     5.11                x.xx                
Pavarde5892    Vardas5892     5.11                x.xx                
Pavarde4413    Vardas4413     5.11                x.xx                
Pavarde6984    Vardas6984     5.11                x.xx                
Pavarde8034    Vardas8034     5.11                x.xx                
Pavarde9937    Vardas9937     5.11                x.xx                
Pavarde9888    Vardas9888     5.11                x.xx                
Pavarde2943    Vardas2943     5.11                x.xx                
Pavarde1504    Vardas1504     5.11                x.xx                
Pavarde9780    Vardas9780     5.11                x.xx                
Pavarde4355    Vardas4355     5.11                x.xx                
Pavarde5449    Vardas5449     5.11                x.xx                
Pavarde9612    Vardas9612     5.11                x.xx                
Pavarde9511    Vardas9511     5.11                x.xx                
Pavarde3872    Vardas3872     5.12                x.xx                
Pavarde3252    Vardas3252     5.12                x.xx                
Pavarde3288    Vardas3288     5.12                x.xx                
Pavarde2503    Vardas2503     5.12                x.xx                
Pavarde9690    Vardas9690     5.12                x.xx                
Pavarde6925    Vardas6925     5.12                x.xx                
Pavarde339     Vardas339      5.12                x.xx                
Pavarde2276    Vardas2276     5.12                x.xx                
Pavarde5059    Vardas5059     5.12                x.xx                
Pavarde2538    Vardas2538     5.12                x.xx                
Pavarde4720    Vardas4720     5.12                x.xx                
Pavarde2787    Vardas2787     5.12                x.xx                
Pavarde3231    Vardas3231     5.12                x.xx                
Pavarde449     Vardas449      5.12                x.xx                
Pavarde5251    Vardas5251     5.12                x.xx                
Pavarde601     Vardas601      5.12                x.xx                
Pavarde8994    Vardas8994     5.12                x.xx                
Pavarde333     Vardas333      5.12                x.xx                
Pavarde4689    Vardas4689     5.13                x.xx                
Pavarde1915    Vardas1915     5.13                x.xx                
Pavarde4950    Vardas4950     5.13                x.xx                
Pavarde3856    Vardas3856     5.13                x.xx                
Pavarde629     Vardas629      5.13                x.xx                
Pavarde9757    Vardas9757     5.13                x.xx                
Pavarde5689    Vardas5689     5.13                x.xx                
Pavarde8287    Vardas8287     5.13                x.xx                
Pavarde4131    Vardas4131     5.13                x.xx                
Pavarde5080    Vardas5080     5.13                x.xx                
Pavarde2802    Vardas2802     5.13                x.xx                
Pavarde9774    Vardas9774     5.13                x.xx                
Pavarde8584    Vardas8584     5.13                x.xx                
Pavarde8853    Vardas8853     5.13                x.xx                
Pavarde5004    Vardas5004     5.13                x.xx                
Pavarde8721    Vardas8721     5.13                x.xx                
Pavarde9962    Vardas9962     5.13                x.xx                
Pavarde3307    Vardas3307     5.13                x.xx                
Pavarde4676    Vardas4676     5.13                x.xx                
Pavarde3756    Vardas3756     5.13                x.xx                
Pavarde7760    Vardas7760     5.13                x.xx                
Pavarde2462    Vardas2462     5.13                x.xx                
Pavarde1640    Vardas1640     5.13                x.xx                
Pavarde730     Vardas730      5.13                x.xx                
Pavarde9354    Vardas9354     5.13                x.xx                
Pavarde8304    Vardas8304     5.13                x.xx                
Pavarde999     Vardas999      5.13                x.xx                
Pavarde9077    Vardas9077     5.13                x.xx                
Pavarde9492    Vardas9492     5.13                x.xx                
Pavarde7297    Vardas7297     5.13                x.xx                
Pavarde4023    Vardas4023     5.13                x.xx                
Pavarde5504    Vardas5504     5.15                x.xx                
Pavarde8579    Vardas8579     5.15                x.xx                
Pavarde1430    Vardas1430     5.15                x.xx                
Pavarde4559    Vardas4559     5.15                x.xx                
Pavarde7140    Vardas7140     5.15                x.xx                
Pavarde4738    Vardas4738     5.15                x.xx                
Pavarde5718    Vardas5718     5.15                x.xx                
Pavarde8033    Vardas8033     5.15                x.xx                
Pavarde4508    Vardas4508     5.15                x.xx                
Pavarde4594    Vardas4594     5.15                x.xx                
Pavarde4645    Vardas4645     5.15                x.xx                
Pavarde7561    Vardas7561     5.15                x.xx                
Pavarde6385    Vardas6385     5.15                x.xx                
Pavarde7052    Vardas7052     5.16                x.xx                
Pavarde5314    Vardas5314     5.16                x.xx                
Pavarde3855    Vardas3855     5.16                x.xx                
Pavarde2990    Vardas2990     5.16                x.xx                
Pavarde6760    Vardas6760     5.16                x.xx                
Pavarde4319    Vardas4319     5.16                x.xx                
Pavarde1409    Vardas1409     5.16                x.xx                
Pavarde5521    Vardas5521     5.16                x.xx                
Pavarde5622    Vardas5622     5.16                x.xx                
Pavarde543     Vardas543      5.16                x.xx                
Pavarde1175    Vardas1175     5.16                x.xx                
Pavarde8630    Vardas8630     5.16                x.xx                
Pavarde7841    Vardas7841     5.16                x.xx                
Pavarde3682    Vardas3682     5.16                x.xx                
Pavarde8947    Vardas8947     5.16                x.xx                
Pavarde8950    Vardas8950     5.16                x.xx                
Pavarde2587    Vardas2587     5.16                x.xx                
Pavarde2195    Vardas2195     5.16                x.xx                
Pavarde1769    Vardas1769     5.16                x.xx                
Pavarde7226    Vardas7226     5.16                x.xx                
Pavarde3026    Vardas3026     5.16                x.xx                
Pavarde3533    Vardas3533     5.16                x.xx                
Pavarde9735    Vardas9735     5.16                x.xx                
Pavarde7059    Vardas7059     5.16                x.xx                
Pavarde8308    Vardas8308     5.16                x.xx                
Pavarde4888    Vardas4888     5.17                x.xx                
Pavarde3671    Vardas3671     5.17                x.xx                
Pavarde6008    Vardas6008     5.17                x.xx                
Pavarde58      Vardas58       5.17                x.xx                
Pavarde3032    Vardas3032     5.17                x.xx                
Pavarde3197    Vardas3197     5.17                x.xx                
Pavarde658     Vardas658      5.17                x.xx                
Pavarde6373    Vardas6373     5.19                x.xx                
Pavarde5379    Vardas5379     5.19                x.xx                
Pavarde6427    Vardas6427     5.19                x.xx                
Pavarde9324    Vardas9324     5.19                x.xx                
Pavarde9091    Vardas9091     5.19                x.xx                
Pavarde7690    Vardas7690     5.19                x.xx                
Pavarde5685    Vardas5685     5.19                x.xx                
Pavarde5877    Vardas5877     5.19                x.xx                
Pavarde4946    Vardas4946     5.19                x.xx                
Pavarde5899    Vardas5899     5.19                x.xx                
Pavarde2253    Vardas2253     5.19                x.xx                
Pavarde1723    Vardas1723     5.19                x.xx                
Pavarde1738    Vardas1738     5.19                x.xx                
Pavarde5436    Vardas5436     5.19                x.xx                
Pavarde6419    Vardas6419     5.19                x.xx                
Pavarde2615    Vardas2615     5.19                x.xx                
Pavarde347     Vardas347      5.19                x.xx                
Pavarde5539    Vardas5539     5.19                x.xx                
Pavarde5507    Vardas5507     5.19                x.xx                
Pavarde2175    Vardas2175     5.19                x.xx                
Pavarde8788    Vardas8788     5.19                x.xx                
Pavarde8675    Vardas8675     5.19                x.xx                
Pavarde3202    Vardas3202     5.19                x.xx                
Pavarde8949    Vardas8949     5.19                x.xx                
Pavarde1582    Vardas1582     5.19                x.xx                
Pavarde3394    Vardas3394     5.19                x.xx                
Pavarde4898    Vardas4898     5.19                x.xx                
Pavarde6354    Vardas6354     5.19                x.xx                
Pavarde3161    Vardas3161     5.19                x.xx                
Pavarde7794    Vardas7794     5.19                x.xx                
Pavarde328     Vardas328      5.19                x.xx                
Pavarde9007    Vardas9007     5.19                x.xx                
Pavarde7303    Vardas7303     5.19                x.xx                
Pavarde7682    Vardas7682     5.19                x.xx                
Pavarde2231    Vardas2231     5.19                x.xx                
Pavarde3535    Vardas3535     5.20                x.xx                
Pavarde8563    Vardas8563     5.20                x.xx                
Pavarde508     Vardas508      5.20                x.xx                
Pavarde2872    Vardas2872     5.20                x.xx                
Pavarde2903    Vardas2903     5.20                x.xx                
Pavarde9281    Vardas9281     5.20                x.xx                
Pavarde9889    Vardas9889     5.20                x.xx                
Pavarde6490    Vardas6490     5.20                x.xx                
Pavarde1238    Vardas1238     5.20                x.xx                
Pavarde7810    Vardas7810     5.21                x.xx                
Pavarde9584    Vardas9584     5.21                x.xx                
Pavarde6504    Vardas6504     5.21                x.xx                
Pavarde5462    Vardas5462     5.21                x.xx                
Pavarde9748    Vardas9748     5.21                x.xx                
Pavarde477     Vardas477      5.21                x.xx                
Pavarde3162    Vardas3162     5.21                x.xx                
Pavarde1155    Vardas1155     5.21                x.xx                
Pavarde9793    Vardas9793     5.21                x.xx                
Pavarde878     Vardas878      5.21                x.xx                
Pavarde2750    Vardas2750     5.21                x.xx                
Pavarde9253    Vardas9253     5.21                x.xx                
Pavarde8707    Vardas8707     5.21                x.xx                
Pavarde6378    Vardas6378     5.21                x.xx                
Pavarde9665    Vardas9665     5.21                x.xx                
Pavarde4682    Vardas4682     5.21                x.xx                
Pavarde1099    Vardas1099     5.21                x.xx                
Pavarde4038    Vardas4038     5.21                x.xx                
Pavarde204     Vardas204      5.21                x.xx                
Pavarde5102    Vardas5102     5.21                x.xx                
Pavarde9900    Vardas9900     5.21                x.xx                
Pavarde2073    Vardas2073     5.21                x.xx                
Pavarde7366    Vardas7366     5.21                x.xx                
Pavarde7117    Vardas7117     5.21                x.xx                
Pavarde1258    Vardas1258     5.23                x.xx                
Pavarde3509    Vardas3509     5.23                x.xx                
Pavarde9877    Vardas9877     5.23                x.xx                
Pavarde9843    Vardas9843     5.23                x.xx                
Pavarde5896    Vardas5896     5.23                x.xx                
Pavarde1211    Vardas1211     5.23                x.xx                
Pavarde29      Vardas29       5.23                x.xx                
Pavarde8831    Vardas8831     5.23                x.xx                
Pavarde3725    Vardas3725     5.23                x.xx                
Pavarde6527    Vardas6527     5.23                x.xx                
Pavarde7525    Vardas7525     5.23                x.xx                
Pavarde2039    Vardas2039     5.24                x.xx                
Pavarde9637    Vardas9637     5.24                x.xx                
Pavarde3128    Vardas3128     5.24                x.xx                
Pavarde1672    Vardas1672     5.24                x.xx                
Pavarde5855    Vardas5855     5.24                x.xx                
Pavarde3836    Vardas3836     5.24                x.xx                
Pavarde9592    Vardas9592     5.24                x.xx                
Pavarde5305    Vardas5305     5.24                x.xx                
Pavarde6153    Vardas6153     5.24                x.xx                
Pavarde2729    Vardas2729     5.24                x.xx                
Pavarde2480    Vardas2480     5.24                x.xx                
Pavarde1909    Vardas1909     5.24                x.xx                
Pavarde2240    Vardas2240     5.24                x.xx                
Pavarde2631    Vardas2631     5.24                x.xx                
Pavarde8883    Vardas8883     5.24                x.xx                
Pavarde7648    Vardas7648     5.24                x.xx                
Pavarde3979    Vardas3979     5.24                x.xx                
Pavarde3948    Vardas3948     5.24                x.xx                
Pavarde8519    Vardas8519     5.24                x.xx                
Pavarde2682    Vardas2682     5.24                x.xx                
Pavarde9932    Vardas9932     5.24                x.xx                
Pavarde6229    Vardas6229     5.24                x.xx                
Pavarde9073    Vardas9073     5.24                x.xx                
Pavarde9444    Vardas9444     5.24                x.xx                
Pavarde2321    Vardas2321     5.24                x.xx                
Pavarde8039    Vardas8039     5.24                x.xx                
Pavarde199     Vardas199      5.24                x.xx                
Pavarde2121    Vardas2121     5.24                x.xx                
Pavarde4015    Vardas4015     5.24                x.xx                
Pavarde5231    Vardas5231     5.24                x.xx                
Pavarde6267    Vardas6267     5.25                x.xx                
Pavarde7821    Vardas7821     5.25                x.xx                
Pavarde3450    Vardas3450     5.25                x.xx                
Pavarde4587    Vardas4587     5.25                x.xx                
Pavarde9633    Vardas9633     5.25                x.xx                
Pavarde9514    Vardas9514     5.25                x.xx                
Pavarde2924    Vardas2924     5.25                x.xx                
Pavarde1785    Vardas1785     5.25                x.xx                
Pavarde7670    Vardas7670     5.25                x.xx                
Pavarde5196    Vardas5196     5.27                x.xx                
Pavarde978     Vardas978      5.27                x.xx                
Pavarde8411    Vardas8411     5.27                x.xx                
Pavarde2251    Vardas2251     5.27                x.xx                
Pavarde8795    Vardas8795     5.27                x.xx                
Pavarde5464    Vardas5464     5.27                x.xx                
Pavarde7571    Vardas7571     5.27                x.xx                
Pavarde2188    Vardas2188     5.27                x.xx                
Pavarde7464    Vardas7464     5.27                x.xx                
Pavarde5921    Vardas5921     5.27                x.xx                
Pavarde7620    Vardas7620     5.27                x.xx                
Pavarde4156    Vardas4156     5.27                x.xx                
Pavarde5777    Vardas5777     5.27                x.xx                
Pavarde1236    Vardas1236     5.27                x.xx                
Pavarde2374    Vardas2374     5.27                x.xx                
Pavarde4577    Vardas4577     5.27                x.xx                
Pavarde3052    Vardas3052     5.27                x.xx                
Pavarde6108    Vardas6108     5.27                x.xx                
Pavarde3050    Vardas3050     5.27                x.xx                
Pavarde7784    Vardas7784     5.27                x.xx                
Pavarde6551    Vardas6551     5.27                x.xx                
Pavarde4854    Vardas4854     5.27                x.xx                
Pavarde2565    Vardas2565     5.27                x.xx                
Pavarde9267    Vardas9267     5.27                x.xx                
Pavarde8999    Vardas8999     5.27                x.xx                
Pavarde3240    Vardas3240     5.27                x.xx                
Pavarde9019    Vardas9019     5.27                x.xx                
Pavarde5367    Vardas5367     5.27                x.xx                
Pavarde6228    Vardas6228     5.27                x.xx                
Pavarde9203    Vardas9203     5.27                x.xx                
Pavarde95      Vardas95       5.27                x.xx                
Pavarde1207    Vardas1207     5.27                x.xx                
Pavarde492     Vardas492      5.27                x.xx                
Pavarde1291    Vardas1291     5.27                x.xx                
Pavarde3768    Vardas3768     5.27                x.xx                
Pavarde628     Vardas628      5.27                x.xx                
Pavarde6438    Vardas6438     5.27                x.xx                
Pavarde3931    Vardas3931     5.28                x.xx                
Pavarde9947    Vardas9947     5.28                x.xx                
Pavarde6341    Vardas6341     5.28                x.xx                
Pavarde4903    Vardas4903     5.28                x.xx                
Pavarde6433    Vardas6433     5.28                x.xx                
Pavarde4387    Vardas4387     5.28                x.xx                
Pavarde2644    Vardas2644     5.28                x.xx                
Pavarde2635    Vardas2635     5.28                x.xx                
Pavarde9031    Vardas9031     5.29                x.xx                
Pavarde3283    Vardas3283     5.29                x.xx                
Pavarde5151    Vardas5151     5.29                x.xx                
Pavarde6333    Vardas6333     5.29                x.xx                
Pavarde8914    Vardas8914     5.29                x.xx                
Pavarde5212    Vardas5212     5.29                x.xx                
Pavarde4803    Vardas4803     5.29                x.xx                
Pavarde4621    Vardas4621     5.29                x.xx                
Pavarde1899    Vardas1899     5.29                x.xx                
Pavarde1898    Vardas1898     5.29                x.xx                
Pavarde6172    Vardas6172     5.29                x.xx                
Pavarde5301    Vardas5301     5.29                x.xx                
Pavarde4794    Vardas4794     5.29                x.xx                
Pavarde4062    Vardas4062     5.29                x.xx                
Pavarde4667    Vardas4667     5.29                x.xx                
Pavarde1779    Vardas1779     5.29                x.xx                
Pavarde569     Vardas569      5.29                x.xx                
Pavarde596     Vardas596      5.29                x.xx                
Pavarde9516    Vardas9516     5.29                x.xx                
Pavarde6757    Vardas6757     5.29                x.xx                
Pavarde5943    Vardas5943     5.29                x.xx                
Pavarde7335    Vardas7335     5.29                x.xx                
Pavarde4408    Vardas4408     5.29                x.xx                
Pavarde8305    Vardas8305     5.29                x.xx                
Pavarde98      Vardas98       5.29                x.xx                
Pavarde1977    Vardas1977     5.29                x.xx                
Pavarde6069    Vardas6069     5.29                x.xx                
Pavarde5078    Vardas5078     5.29                x.xx                
Pavarde3390    Vardas3390     5.29                x.xx                
Pavarde4936    Vardas4936     5.29                x.xx                
Pavarde4498    Vardas4498     5.31                x.xx                
Pavarde2520    Vardas2520     5.31                x.xx                
Pavarde1940    Vardas1940     5.31                x.xx                
Pavarde323     Vardas323      5.31                x.xx                
Pavarde86      Vardas86       5.31                x.xx                
Pavarde6766    Vardas6766     5.31                x.xx                
Pavarde102     Vardas102      5.31                x.xx                
Pavarde7427    Vardas7427     5.31                x.xx                
Pavarde6227    Vardas6227     5.31                x.xx                
Pavarde903     Vardas903      5.31                x.xx                
Pavarde8798    Vardas8798     5.31                x.xx                
Pavarde8989    Vardas8989     5.31                x.xx                
Pavarde6755    Vardas6755     5.32                x.xx                
Pavarde7379    Vardas7379     5.32                x.xx                
Pavarde6448    Vardas6448     5.32                x.xx                
Pavarde5292    Vardas5292     5.32                x.xx                
Pavarde5283    Vardas5283     5.32                x.xx                
Pavarde665     Vardas665      5.32                x.xx                
Pavarde5413    Vardas5413     5.32                x.xx                
Pavarde1185    Vardas1185     5.32                x.xx                
Pavarde2614    Vardas2614     5.32                x.xx                
Pavarde2573    Vardas2573     5.32                x.xx                
Pavarde4352    Vardas4352     5.32                x.xx                
Pavarde2957    Vardas2957     5.32                x.xx                
Pavarde1423    Vardas1423     5.32                x.xx                
Pavarde108     Vardas108      5.32                x.xx                
Pavarde747     Vardas747      5.32                x.xx                
Pavarde6515    Vardas6515     5.32                x.xx                
Pavarde2930    Vardas2930     5.32                x.xx                
Pavarde6161    Vardas6161     5.32                x.xx                
Pavarde9853    Vardas9853     5.32                x.xx                
Pavarde5900    Vardas5900     5.32                x.xx                
Pavarde8643    Vardas8643     5.32                x.xx                
Pavarde9872    Vardas9872     5.32                x.xx                
Pavarde8239    Vardas8239     5.32                x.xx                
Pavarde5638    Vardas5638     5.32                x.xx                
Pavarde5964    Vardas5964     5.32                x.xx                
Pavarde6106    Vardas6106     5.32                x.xx                
Pavarde5038    Vardas5038     5.32                x.xx                
Pavarde3345    Vardas3345     5.32                x.xx                
Pavarde812     Vardas812      5.32                x.xx                
Pavarde4383    Vardas4383     5.33                x.xx                
Pavarde7889    Vardas7889     5.33                x.xx                
Pavarde7992    Vardas7992     5.33                x.xx                
Pavarde8674    Vardas8674     5.33                x.xx                
Pavarde913     Vardas913      5.33                x.xx                
Pavarde1027    Vardas1027     5.33                x.xx                
Pavarde5375    Vardas5375     5.33                x.xx                
Pavarde6188    Vardas6188     5.33                x.xx                
Pavarde7092    Vardas7092     5.33                x.xx                
Pavarde8939    Vardas8939     5.33                x.xx                
Pavarde3308    Vardas3308     5.33                x.xx                
Pavarde8844    Vardas8844     5.33                x.xx                
Pavarde3574    Vardas3574     5.33                x.xx                
Pavarde781     Vardas781      5.33                x.xx                
Pavarde2881    Vardas2881     5.33                x.xx                
Pavarde7249    Vardas7249     5.33                x.xx                
Pavarde8163    Vardas8163     5.33                x.xx                
Pavarde5757    Vardas5757     5.33                x.xx                
Pavarde6861    Vardas6861     5.35                x.xx                
Pavarde9533    Vardas9533     5.35                x.xx                
Pavarde4004    Vardas4004     5.35                x.xx                
Pavarde416     Vardas416      5.35                x.xx                
Pavarde3910    Vardas3910     5.35                x.xx                
Pavarde4213    Vardas4213     5.35                x.xx                
Pavarde6691    Vardas6691     5.35                x.xx                
Pavarde5838    Vardas5838     5.35                x.xx                
Pavarde6238    Vardas6238     5.35                x.xx                
Pavarde5605    Vardas5605     5.35                x.xx                
Pavarde1528    Vardas1528     5.35                x.xx                
Pavarde9079    Vardas9079     5.35                x.xx                
Pavarde6092    Vardas6092     5.35                x.xx                
Pavarde383     Vardas383      5.35                x.xx                
Pavarde1748    Vardas1748     5.35                x.xx                
Pavarde5806    Vardas5806     5.35                x.xx                
Pavarde5490    Vardas5490     5.35                x.xx                
Pavarde8317    Vardas8317     5.35                x.xx                
Pavarde2886    Vardas2886     5.35                x.xx                
Pavarde5747    Vardas5747     5.35                x.xx                
Pavarde2888    Vardas2888     5.35                x.xx                
Pavarde6969    Vardas6969     5.35                x.xx                
Pavarde7796    Vardas7796     5.35                x.xx                
Pavarde5526    Vardas5526     5.35                x.xx                
Pavarde5271    Vardas5271     5.35                x.xx                
Pavarde5310    Vardas5310     5.35                x.xx                
Pavarde2708    Vardas2708     5.35                x.xx                
Pavarde7832    Vardas7832     5.35                x.xx                
Pavarde2252    Vardas2252     5.35                x.xx                
Pavarde9961    Vardas9961     5.35                x.xx                
Pavarde2340    Vardas2340     5.36                x.xx                
Pavarde34      Vardas34       5.36                x.xx                
Pavarde524     Vardas524      5.36                x.xx                
Pavarde1123    Vardas1123     5.36                x.xx                
Pavarde8532    Vardas8532     5.36                x.xx                
Pavarde6030    Vardas6030     5.36                x.xx                
Pavarde6880    Vardas6880     5.36                x.xx                
Pavarde2632    Vardas2632     5.36                x.xx                
Pavarde499     Vardas499      5.36                x.xx                
Pavarde2396    Vardas2396     5.36                x.xx                
Pavarde3075    Vardas3075     5.36                x.xx                
Pavarde8179    Vardas8179     5.36                x.xx                
Pavarde1552    Vardas1552     5.36                x.xx                
Pavarde2684    Vardas2684     5.37                x.xx                
Pavarde6086    Vardas6086     5.37                x.xx                
Pavarde4793    Vardas4793     5.37                x.xx                
Pavarde969     Vardas969      5.37                x.xx                
Pavarde9413    Vardas9413     5.37                x.xx                
Pavarde2649    Vardas2649     5.37                x.xx                
Pavarde3061    Vardas3061     5.37                x.xx                
Pavarde1617    Vardas1617     5.37                x.xx                
Pavarde6111    Vardas6111     5.37                x.xx                
Pavarde3147    Vardas3147     5.37                x.xx                
Pavarde8693    Vardas8693     5.37                x.xx                
Pavarde1093    Vardas1093     5.37                x.xx                
Pavarde3806    Vardas3806     5.37                x.xx                
Pavarde3348    Vardas3348     5.37                x.xx                
Pavarde1566    Vardas1566     5.37                x.xx                
Pavarde8505    Vardas8505     5.37                x.xx                
Pavarde4635    Vardas4635     5.37                x.xx                
Pavarde1260    Vardas1260     5.37                x.xx                
Pavarde6149    Vardas6149     5.37                x.xx                
Pavarde8708    Vardas8708     5.37                x.xx                
Pavarde4450    Vardas4450     5.37                x.xx                
Pavarde9083    Vardas9083     5.37                x.xx                
Pavarde6688    Vardas6688     5.37                x.xx                
Pavarde7965    Vardas7965     5.37                x.xx                
Pavarde9116    Vardas9116     5.37                x.xx                
Pavarde6486    Vardas6486     5.37                x.xx                
Pavarde4175    Vardas4175     5.37                x.xx                
Pavarde2887    Vardas2887     5.37                x.xx                
Pavarde1352    Vardas1352     5.37                x.xx                
Pavarde649     Vardas649      5.37                x.xx                
Pavarde2910    Vardas2910     5.37                x.xx                
Pavarde4274    Vardas4274     5.37                x.xx                
Pavarde9304    Vardas9304     5.37                x.xx                
Pavarde1305    Vardas1305     5.37                x.xx                
Pavarde5682    Vardas5682     5.39                x.xx                
Pavarde8083    Vardas8083     5.39                x.xx                
Pavarde1600    Vardas1600     5.39                x.xx                
Pavarde5034    Vardas5034     5.39                x.xx                
Pavarde2507    Vardas2507     5.39                x.xx                
Pavarde1328    Vardas1328     5.39                x.xx                
